doctor_id,department,day_of_week,time_of_day_minutes,patients_waiting,emergency_patients_waiting,doctor_workload,avg_consultation_time,actual_wait_time
7,General Medicine,5,822,14,3,18,12.48,189.13
9,Orthopedics,2,952,12,4,1,20.01,268.55
6,General Medicine,5,486,5,1,28,15.5,87.78
5,General Medicine,0,760,4,4,28,14.12,84.84
3,Cardiology,0,613,11,2,14,10.31,118.12
5,General Medicine,4,866,4,2,13,13.8,63.72
2,Cardiology,1,888,3,2,10,27.65,102.71
10,Orthopedics,6,834,9,4,15,14.85,153.53
2,Cardiology,2,885,9,0,23,23.59,215.45
7,General Medicine,4,743,4,0,4,11.18,48.77
5,General Medicine,1,548,15,1,4,9.85,152.58
3,Cardiology,2,846,0,0,5,14.12,0.0
1,Cardiology,2,549,3,0,25,19.58,63.04
6,General Medicine,5,909,14,1,28,14.43,211.2
4,General Medicine,6,661,8,2,1,11.36,100.92
8,Orthopedics,4,568,4,0,24,20.02,80.08
2,Cardiology,3,668,10,1,13,24.05,251.78
6,General Medicine,4,648,0,0,28,16.03,0.0
1,Cardiology,4,673,7,3,8,16.0,124.78
8,Orthopedics,2,836,1,1,20,18.26,28.66
5,General Medicine,4,801,0,0,12,11.22,0.0
7,General Medicine,4,615,9,0,26,5.42,50.15
10,Orthopedics,5,1017,15,3,19,13.08,219.44
2,Cardiology,5,525,1,0,7,27.02,28.3
4,General Medicine,6,855,11,4,8,9.94,121.3
2,Cardiology,1,847,4,1,30,27.5,129.84
6,General Medicine,5,915,12,2,16,12.77,163.29
6,General Medicine,6,935,8,4,10,17.2,159.72
8,Orthopedics,2,662,13,3,28,18.71,269.49
2,Cardiology,0,941,8,0,8,25.89,209.84
10,Orthopedics,5,913,6,4,0,12.63,91.29
9,Orthopedics,6,636,7,1,17,23.57,169.21
6,General Medicine,5,568,8,2,21,14.73,131.01
8,Orthopedics,2,765,0,0,22,19.53,0.0
1,Cardiology,5,675,12,3,14,20.08,263.7
4,General Medicine,5,714,5,3,9,9.37,59.29
10,Orthopedics,5,1014,10,0,13,16.1,171.28
1,Cardiology,6,521,4,1,13,22.5,100.13
7,General Medicine,1,689,10,4,25,9.65,115.07
5,General Medicine,1,838,2,2,13,11.62,34.27
2,Cardiology,1,576,11,1,28,24.57,285.5
6,General Medicine,1,908,14,4,30,14.29,225.07
4,General Medicine,3,811,2,0,29,11.76,27.4
4,General Medicine,4,726,11,2,21,9.82,127.79
1,Cardiology,5,550,4,4,29,19.13,112.55
2,Cardiology,6,702,15,1,12,25.07,387.54
9,Orthopedics,6,866,7,4,15,21.74,184.03
8,Orthopedics,1,534,1,0,16,20.01,18.27
1,Cardiology,3,997,3,2,18,19.2,80.73
2,Cardiology,2,634,5,3,29,23.0,139.85
7,General Medicine,2,533,14,3,20,10.1,154.63
6,General Medicine,0,617,9,1,25,16.27,152.5
3,Cardiology,2,867,11,3,16,16.6,201.16
6,General Medicine,6,935,9,1,8,15.31,140.35
6,General Medicine,2,922,8,1,26,14.99,130.38
3,Cardiology,0,484,7,2,26,12.12,100.05
6,General Medicine,1,641,8,1,20,15.69,134.67
9,Orthopedics,0,585,4,0,22,23.67,100.54
10,Orthopedics,5,515,9,1,4,12.27,120.75
6,General Medicine,6,687,12,2,20,10.79,140.28
5,General Medicine,3,772,13,0,4,8.43,117.79
4,General Medicine,0,499,6,0,29,7.42,49.44
8,Orthopedics,0,866,7,1,7,19.39,140.38
1,Cardiology,4,978,1,0,22,20.6,31.41
8,Orthopedics,2,775,0,0,13,19.06,0.0
1,Cardiology,5,499,3,0,8,20.74,61.29
5,General Medicine,1,528,4,1,8,11.15,48.16
8,Orthopedics,6,742,14,2,17,19.19,288.01
4,General Medicine,0,586,13,2,23,11.15,153.74
3,Cardiology,5,504,6,3,2,15.39,100.92
10,Orthopedics,2,523,3,3,24,15.35,73.42
4,General Medicine,2,812,4,0,9,9.11,37.27
1,Cardiology,4,985,9,1,14,16.57,164.94
5,General Medicine,6,882,3,3,24,10.88,49.23
1,Cardiology,0,493,6,1,3,19.15,118.09
2,Cardiology,3,711,3,0,15,25.8,79.99
10,Orthopedics,6,933,9,1,24,17.63,169.77
4,General Medicine,5,745,5,3,12,5.42,40.42
9,Orthopedics,6,985,4,4,3,22.68,125.62
5,General Medicine,4,821,13,1,10,11.22,150.87
5,General Medicine,4,507,3,2,25,9.98,40.93
8,Orthopedics,4,828,11,4,14,19.67,241.34
4,General Medicine,2,745,6,3,1,11.56,80.46
10,Orthopedics,6,694,11,0,12,17.02,185.19
10,Orthopedics,1,515,1,0,5,14.45,14.99
5,General Medicine,3,850,10,0,24,9.79,102.96
4,General Medicine,4,561,11,3,29,11.99,146.44
9,Orthopedics,4,808,8,0,4,19.19,150.84
4,General Medicine,6,506,14,1,26,8.55,127.64
3,Cardiology,4,601,14,1,22,14.48,216.9
7,General Medicine,4,555,1,1,18,6.52,10.24
5,General Medicine,5,969,7,0,26,11.66,90.73
2,Cardiology,3,568,9,1,14,25.01,232.13
9,Orthopedics,0,777,13,0,2,24.18,319.55
6,General Medicine,0,887,6,4,4,13.72,102.01
4,General Medicine,3,966,3,2,16,6.92,34.15
3,Cardiology,0,537,6,3,18,13.47,97.84
4,General Medicine,3,545,14,1,20,10.26,146.56
9,Orthopedics,2,577,8,0,9,19.89,162.32
1,Cardiology,2,707,1,1,13,18.85,24.8
4,General Medicine,5,793,12,4,17,5.94,81.01
7,General Medicine,6,975,15,1,30,6.61,113.54
1,Cardiology,2,690,8,2,23,19.5,171.86
6,General Medicine,6,987,7,1,15,13.19,102.45
8,Orthopedics,6,921,2,2,19,18.16,52.64
1,Cardiology,3,783,11,4,9,19.26,239.12
2,Cardiology,1,803,7,4,3,19.9,162.45
5,General Medicine,6,662,8,4,27,7.77,81.41
5,General Medicine,1,529,13,1,18,10.45,144.08
4,General Medicine,1,646,0,0,22,10.15,0.0
10,Orthopedics,4,838,9,4,15,14.66,153.7
4,General Medicine,0,485,9,0,27,6.45,65.51
10,Orthopedics,6,747,11,0,25,15.92,185.74
8,Orthopedics,0,673,7,4,29,17.72,151.05
10,Orthopedics,2,911,8,0,16,15.72,130.25
6,General Medicine,4,725,3,0,22,14.06,49.21
4,General Medicine,1,691,7,2,3,14.95,110.71
9,Orthopedics,5,761,3,3,0,21.66,87.72
5,General Medicine,5,531,13,4,9,14.19,205.45
9,Orthopedics,2,761,3,0,26,21.11,71.4
6,General Medicine,4,517,2,1,30,10.11,28.95
10,Orthopedics,0,686,13,3,8,13.92,194.9
8,Orthopedics,1,909,9,0,14,18.11,163.24
7,General Medicine,1,687,5,4,11,13.69,88.32
3,Cardiology,4,587,11,2,25,12.23,144.49
7,General Medicine,5,801,13,3,19,9.27,134.42
5,General Medicine,1,740,14,4,2,12.47,191.62
2,Cardiology,5,532,11,3,28,26.09,312.8
3,Cardiology,0,893,3,0,0,13.87,43.51
8,Orthopedics,5,940,0,0,14,17.41,0.0
8,Orthopedics,2,798,15,2,27,22.69,361.0
6,General Medicine,6,653,6,4,8,14.06,100.3
8,Orthopedics,1,735,5,0,20,18.56,98.72
4,General Medicine,4,894,3,2,7,12.45,44.32
2,Cardiology,2,947,8,1,14,26.2,217.55
6,General Medicine,2,748,9,3,14,14.26,150.57
8,Orthopedics,3,717,10,1,19,17.4,178.7
7,General Medicine,2,529,14,2,5,5.7,88.17
4,General Medicine,1,635,7,2,16,9.32,75.62
5,General Medicine,0,852,6,4,24,12.27,95.23
8,Orthopedics,5,796,3,2,16,16.94,68.3
2,Cardiology,6,579,7,0,14,23.58,166.3
3,Cardiology,3,633,6,4,28,14.7,111.21
10,Orthopedics,3,1010,14,0,23,15.12,220.61
2,Cardiology,0,656,0,0,30,24.88,0.0
2,Cardiology,5,481,12,4,27,27.7,367.95
2,Cardiology,4,542,7,3,13,23.65,189.76
2,Cardiology,5,952,11,4,8,25.57,307.19
10,Orthopedics,6,856,8,3,30,14.24,131.84
3,Cardiology,1,503,1,0,27,13.93,21.59
10,Orthopedics,3,572,0,0,22,15.43,0.0
7,General Medicine,4,486,5,2,19,5.15,31.02
9,Orthopedics,6,705,1,0,8,23.23,19.67
7,General Medicine,0,895,14,3,10,6.86,102.39
7,General Medicine,1,829,1,1,8,5.65,9.77
7,General Medicine,4,668,4,3,7,5.33,28.04
2,Cardiology,5,784,15,1,23,24.93,390.77
3,Cardiology,4,757,8,4,28,20.83,193.7
9,Orthopedics,5,849,10,3,23,19.86,219.4
3,Cardiology,6,498,1,0,2,13.34,12.03
1,Cardiology,6,752,2,2,7,19.35,57.52
5,General Medicine,5,591,4,4,18,12.66,71.21
2,Cardiology,2,779,8,3,23,22.49,206.69
6,General Medicine,5,698,7,1,30,18.89,146.5
9,Orthopedics,0,894,3,1,18,21.28,78.24
1,Cardiology,0,826,5,0,26,16.87,88.42
6,General Medicine,6,704,9,4,21,12.18,129.5
4,General Medicine,0,645,13,4,25,10.67,153.83
5,General Medicine,3,755,6,2,23,13.39,100.29
5,General Medicine,4,652,11,4,6,12.24,149.05
3,Cardiology,6,786,3,3,13,15.68,65.49
5,General Medicine,6,594,14,3,8,12.71,190.06
5,General Medicine,6,681,13,4,2,16.0,223.98
8,Orthopedics,4,975,9,0,17,15.42,149.74
9,Orthopedics,5,931,3,3,12,21.81,90.47
10,Orthopedics,5,804,2,2,8,15.82,46.96
8,Orthopedics,5,510,7,3,19,21.33,177.44
9,Orthopedics,6,788,6,0,11,23.7,142.49
7,General Medicine,2,739,11,1,18,7.64,95.24
9,Orthopedics,4,625,13,3,15,24.05,339.25
6,General Medicine,4,840,12,4,26,15.73,213.71
8,Orthopedics,6,634,11,0,11,18.19,205.26
5,General Medicine,3,694,9,2,15,11.2,108.98
5,General Medicine,5,958,7,3,8,10.0,75.18
3,Cardiology,3,652,1,0,10,18.46,18.02
2,Cardiology,5,689,0,0,0,26.17,0.0
4,General Medicine,5,707,5,0,15,12.04,60.12
1,Cardiology,6,647,13,4,12,22.2,319.08
3,Cardiology,0,722,13,1,17,16.71,227.76
8,Orthopedics,4,859,6,4,15,18.49,134.76
9,Orthopedics,4,998,13,4,14,26.08,384.32
6,General Medicine,6,487,2,0,29,17.26,41.74
6,General Medicine,5,768,1,1,7,16.63,28.64
9,Orthopedics,5,492,4,1,21,23.26,105.86
9,Orthopedics,6,745,15,2,9,22.97,365.47
5,General Medicine,2,925,5,3,20,12.59,78.07
3,Cardiology,6,567,5,3,2,16.52,92.04
3,Cardiology,6,953,7,2,15,17.2,132.34
1,Cardiology,0,542,7,1,17,21.97,163.24
4,General Medicine,0,663,15,2,25,8.2,135.71
9,Orthopedics,1,919,9,4,27,25.28,261.71
3,Cardiology,3,743,3,1,6,19.55,73.21
1,Cardiology,3,930,1,0,28,24.15,27.38
2,Cardiology,3,940,11,1,23,27.04,306.75
10,Orthopedics,3,720,5,2,12,14.35,82.99
8,Orthopedics,4,693,11,3,11,13.99,167.66
10,Orthopedics,3,822,0,0,25,15.2,0.0
4,General Medicine,2,794,14,1,22,11.4,166.19
6,General Medicine,2,673,9,3,1,16.62,164.43
6,General Medicine,2,595,8,3,18,15.81,145.91
7,General Medicine,5,886,10,3,10,7.41,84.91
1,Cardiology,0,698,6,3,19,19.75,142.54
2,Cardiology,4,632,11,0,6,23.89,262.72
7,General Medicine,2,882,4,2,28,11.02,52.91
8,Orthopedics,4,798,1,1,21,20.76,34.43
4,General Medicine,1,500,13,1,5,8.71,116.46
5,General Medicine,1,865,13,4,1,12.41,176.74
7,General Medicine,2,811,5,2,16,6.5,38.15
5,General Medicine,2,627,14,2,15,13.09,193.91
9,Orthopedics,5,689,0,0,7,22.32,0.0
10,Orthopedics,3,618,13,2,6,14.23,194.77
4,General Medicine,0,967,9,0,25,12.49,124.99
4,General Medicine,6,489,2,1,29,12.34,30.5
7,General Medicine,6,509,9,0,27,6.83,68.69
1,Cardiology,6,480,14,3,6,22.26,331.35
3,Cardiology,3,903,11,1,29,19.09,220.43
7,General Medicine,6,812,0,0,7,6.99,0.0
8,Orthopedics,3,955,7,2,28,19.23,150.83
8,Orthopedics,6,1002,11,0,2,18.77,217.46
7,General Medicine,3,618,9,2,18,7.28,68.01
5,General Medicine,0,931,10,1,25,11.56,127.95
5,General Medicine,1,879,3,2,8,10.47,38.4
8,Orthopedics,1,506,6,2,3,17.73,116.41
9,Orthopedics,0,585,5,0,10,24.7,131.81
10,Orthopedics,4,888,0,0,28,12.27,0.0
4,General Medicine,6,867,11,3,7,12.68,149.0
6,General Medicine,0,600,13,0,19,16.52,217.85
6,General Medicine,1,530,2,2,8,15.57,42.35
7,General Medicine,0,608,5,3,12,7.87,43.13
4,General Medicine,6,572,15,3,21,11.68,186.38
6,General Medicine,1,808,0,0,22,16.29,0.0
7,General Medicine,5,844,0,0,14,7.17,0.0
9,Orthopedics,3,879,3,2,20,24.35,93.01
3,Cardiology,5,965,15,0,29,14.73,234.63
2,Cardiology,3,937,13,3,28,24.76,343.02
8,Orthopedics,2,971,0,0,27,18.66,0.0
5,General Medicine,0,933,2,1,12,11.5,33.08
8,Orthopedics,3,697,7,4,6,15.34,133.47
2,Cardiology,6,850,7,0,26,25.21,185.51
9,Orthopedics,1,575,5,2,20,24.42,137.09
3,Cardiology,1,810,2,1,11,17.76,36.78
4,General Medicine,4,957,11,3,1,7.94,93.82
5,General Medicine,5,650,9,1,23,14.25,138.84
5,General Medicine,3,921,8,1,29,13.45,117.61
1,Cardiology,0,679,11,2,15,22.54,264.21
5,General Medicine,0,534,12,1,20,10.88,137.82
2,Cardiology,3,914,3,1,8,27.1,92.04
5,General Medicine,0,569,6,0,10,15.29,86.95
5,General Medicine,4,962,11,1,18,9.22,115.59
3,Cardiology,4,585,7,0,30,16.77,121.8
2,Cardiology,2,879,4,2,11,23.37,110.92
5,General Medicine,6,906,11,2,22,15.22,179.45
2,Cardiology,4,1001,14,4,16,23.11,363.84
10,Orthopedics,3,625,7,3,16,13.33,109.14
10,Orthopedics,6,575,14,1,6,16.11,228.45
8,Orthopedics,1,807,15,4,6,13.88,230.49
7,General Medicine,4,528,11,1,9,8.55,99.07
1,Cardiology,6,783,15,4,15,18.66,302.04
9,Orthopedics,0,798,13,1,9,24.83,329.25
4,General Medicine,1,921,5,3,17,9.14,61.35
5,General Medicine,2,865,5,1,7,11.95,61.16
1,Cardiology,2,896,2,1,23,19.91,46.76
4,General Medicine,6,1013,7,2,13,8.26,74.02
10,Orthopedics,5,569,4,0,18,10.77,43.13
1,Cardiology,2,1019,15,3,7,19.77,328.28
5,General Medicine,0,932,14,4,23,12.91,202.09
5,General Medicine,3,860,10,0,21,13.35,138.05
10,Orthopedics,4,951,6,0,16,14.32,90.66
9,Orthopedics,2,566,1,1,29,22.07,33.67
1,Cardiology,6,980,9,0,11,20.87,194.49
3,Cardiology,2,518,6,1,1,13.78,90.88
5,General Medicine,1,616,12,3,7,11.63,148.26
1,Cardiology,1,614,1,0,13,17.88,16.2
7,General Medicine,6,802,1,0,8,5.26,6.87
4,General Medicine,6,1011,15,0,19,10.61,169.21
9,Orthopedics,3,618,2,1,19,23.82,56.14
4,General Medicine,6,987,8,3,5,9.42,91.3
6,General Medicine,2,712,7,3,14,17.09,139.06
9,Orthopedics,1,610,13,2,9,20.84,284.67
10,Orthopedics,3,820,5,2,13,18.24,105.13
2,Cardiology,0,898,1,1,3,28.32,42.33
8,Orthopedics,4,743,4,4,6,16.08,90.41
4,General Medicine,4,541,13,4,22,11.36,163.79
8,Orthopedics,2,769,12,0,15,19.76,250.17
5,General Medicine,2,646,1,0,19,9.6,10.67
10,Orthopedics,1,660,7,4,28,17.36,155.75
7,General Medicine,3,717,13,3,30,6.01,87.5
6,General Medicine,3,517,9,0,21,17.74,164.34
7,General Medicine,5,703,7,2,27,5.0,45.6
3,Cardiology,2,701,10,0,29,13.94,140.68
8,Orthopedics,5,965,13,1,21,18.51,256.62
9,Orthopedics,1,636,14,0,15,23.93,339.13
1,Cardiology,6,618,5,0,21,18.32,97.61
6,General Medicine,1,726,5,0,4,14.39,80.53
3,Cardiology,6,910,8,4,29,14.92,145.66
1,Cardiology,0,716,5,4,4,19.98,125.51
7,General Medicine,0,868,11,2,8,5.95,68.79
1,Cardiology,1,906,11,3,1,20.17,240.44
8,Orthopedics,3,682,7,2,8,16.78,130.31
10,Orthopedics,5,499,7,3,19,13.34,108.97
1,Cardiology,5,699,7,2,1,24.18,180.53
2,Cardiology,3,999,7,2,20,24.22,200.27
7,General Medicine,4,748,4,4,4,8.91,53.79
6,General Medicine,6,573,3,2,15,15.18,61.8
7,General Medicine,1,890,1,1,3,8.15,10.88
8,Orthopedics,1,496,8,1,23,18.58,149.37
5,General Medicine,0,789,2,1,0,11.56,29.23
8,Orthopedics,2,925,13,2,18,17.84,246.35
8,Orthopedics,2,504,7,0,19,18.06,130.33
10,Orthopedics,3,610,6,2,2,18.4,117.72
2,Cardiology,5,697,10,3,7,24.17,263.54
3,Cardiology,6,934,6,0,17,12.64,76.44
7,General Medicine,4,992,14,3,3,6.38,106.6
5,General Medicine,0,773,8,3,19,9.87,91.76
3,Cardiology,6,532,8,2,30,12.17,107.45
4,General Medicine,3,571,6,2,25,10.35,74.58
4,General Medicine,4,743,8,0,2,10.57,91.21
2,Cardiology,2,709,8,1,3,23.53,191.16
1,Cardiology,4,693,13,4,12,17.94,257.19
1,Cardiology,6,869,15,4,26,19.8,327.07
3,Cardiology,0,858,13,1,7,15.09,199.51
1,Cardiology,0,748,14,4,8,18.94,298.13
1,Cardiology,5,869,2,2,19,16.54,46.79
10,Orthopedics,3,686,7,2,15,13.37,102.19
3,Cardiology,6,883,5,3,8,15.4,97.96
5,General Medicine,0,763,7,0,0,13.98,99.94
8,Orthopedics,2,513,6,1,4,18.1,113.2
6,General Medicine,5,624,14,1,20,13.4,195.71
8,Orthopedics,5,821,6,2,12,17.03,116.75
6,General Medicine,1,519,5,0,3,17.23,90.78
7,General Medicine,4,1015,2,1,18,6.31,25.64
3,Cardiology,5,600,10,2,28,12.3,134.24
7,General Medicine,4,559,2,0,0,8.34,16.45
1,Cardiology,5,557,5,3,19,19.67,118.43
5,General Medicine,1,542,13,4,24,13.35,196.9
9,Orthopedics,2,806,6,0,10,21.04,129.69
5,General Medicine,2,483,0,0,5,14.15,0.0
10,Orthopedics,6,754,4,4,16,12.02,68.9
6,General Medicine,0,485,12,4,12,18.33,246.57
9,Orthopedics,0,706,14,2,19,20.83,302.57
7,General Medicine,0,776,5,1,0,6.81,36.67
6,General Medicine,6,901,7,1,8,15.3,112.22
9,Orthopedics,0,789,15,2,19,20.31,321.91
2,Cardiology,0,653,15,1,22,23.32,360.96
10,Orthopedics,4,834,3,2,9,15.9,63.42
8,Orthopedics,0,926,8,2,25,19.62,175.45
10,Orthopedics,3,722,13,4,15,16.64,240.17
7,General Medicine,2,686,8,3,1,10.87,98.06
10,Orthopedics,1,497,14,3,4,12.35,188.15
9,Orthopedics,6,659,13,4,1,21.88,317.37
2,Cardiology,2,779,13,1,11,26.73,359.06
9,Orthopedics,0,769,14,4,29,22.21,350.35
3,Cardiology,4,793,4,2,4,19.72,90.33
8,Orthopedics,1,611,10,2,9,19.15,201.8
1,Cardiology,2,537,2,1,27,19.12,45.63
1,Cardiology,1,989,7,4,28,19.59,174.58
8,Orthopedics,2,844,0,0,28,16.59,0.0
5,General Medicine,5,831,8,4,4,13.05,125.76
7,General Medicine,1,864,3,1,25,6.79,24.24
6,General Medicine,3,1010,15,3,17,15.13,250.68
2,Cardiology,5,920,13,3,16,24.71,348.65
7,General Medicine,2,659,15,1,5,6.94,103.64
2,Cardiology,5,978,7,4,18,24.69,210.9
2,Cardiology,2,1011,5,0,14,21.41,115.12
5,General Medicine,0,538,3,0,6,11.83,34.83
7,General Medicine,6,675,1,1,12,7.71,13.92
1,Cardiology,4,709,10,4,20,17.67,207.38
8,Orthopedics,5,895,0,0,23,18.36,0.0
7,General Medicine,6,829,8,3,3,8.85,76.11
4,General Medicine,5,721,1,1,29,11.38,21.98
9,Orthopedics,0,871,7,3,29,23.64,189.98
7,General Medicine,0,818,10,3,22,9.76,109.5
5,General Medicine,1,752,9,2,10,12.64,133.61
8,Orthopedics,6,481,8,4,19,15.57,149.79
2,Cardiology,3,954,11,0,28,24.37,275.47
6,General Medicine,2,706,11,0,20,16.32,189.1
3,Cardiology,0,682,15,4,5,14.55,236.34
10,Orthopedics,1,983,3,2,9,15.03,67.18
3,Cardiology,1,959,12,2,12,14.18,181.3
8,Orthopedics,3,595,7,4,15,14.81,127.14
7,General Medicine,6,806,4,1,27,10.6,50.89
6,General Medicine,5,579,9,2,19,17.44,170.07
3,Cardiology,0,704,10,4,24,14.58,166.12
7,General Medicine,1,838,8,1,24,5.0,49.5
10,Orthopedics,3,905,2,0,16,15.06,31.71
5,General Medicine,5,973,5,0,21,12.39,75.34
7,General Medicine,4,485,9,0,7,8.52,80.24
2,Cardiology,1,615,4,0,24,24.82,105.56
9,Orthopedics,6,670,8,1,2,22.33,190.05
5,General Medicine,3,690,9,1,13,15.24,134.34
8,Orthopedics,1,877,12,0,13,22.66,276.57
10,Orthopedics,1,955,3,1,11,13.98,50.04
5,General Medicine,1,762,9,3,21,11.79,125.45
9,Orthopedics,5,908,3,0,22,22.6,77.13
3,Cardiology,0,848,9,3,12,16.29,161.76
1,Cardiology,1,908,0,0,27,19.47,0.0
4,General Medicine,1,816,4,1,2,9.99,44.03
4,General Medicine,5,775,5,0,2,11.13,66.85
7,General Medicine,5,1000,9,1,20,5.99,65.72
6,General Medicine,4,552,9,4,0,13.57,141.87
7,General Medicine,0,558,2,0,13,9.07,21.15
2,Cardiology,4,681,4,1,8,24.51,105.99
3,Cardiology,4,584,10,0,0,15.31,152.37
10,Orthopedics,4,650,4,3,13,15.63,79.13
7,General Medicine,3,603,6,2,20,9.65,72.76
2,Cardiology,1,850,5,0,1,27.36,139.18
3,Cardiology,0,737,2,1,14,15.07,44.59
2,Cardiology,5,592,6,3,0,26.94,192.16
6,General Medicine,6,700,14,3,5,14.56,218.86
6,General Medicine,6,752,5,3,8,13.7,87.25
4,General Medicine,6,591,6,4,8,10.07,73.53
8,Orthopedics,5,775,5,1,13,15.5,88.68
4,General Medicine,0,563,15,4,27,8.99,148.43
7,General Medicine,5,706,12,3,4,6.02,78.03
1,Cardiology,4,784,2,0,2,19.44,35.04
8,Orthopedics,1,568,11,3,28,20.65,249.47
2,Cardiology,6,681,15,1,22,26.53,411.53
5,General Medicine,5,1015,7,1,18,14.92,119.81
4,General Medicine,1,772,15,1,6,7.23,115.7
10,Orthopedics,5,904,15,3,4,16.58,260.61
8,Orthopedics,3,508,15,1,1,16.12,251.99
2,Cardiology,1,496,10,1,17,24.95,256.25
2,Cardiology,5,931,1,0,21,24.47,26.76
3,Cardiology,5,679,1,0,17,15.91,23.78
9,Orthopedics,0,538,2,1,14,22.36,52.2
10,Orthopedics,0,744,6,2,27,18.26,135.82
8,Orthopedics,2,939,4,3,0,17.76,89.37
2,Cardiology,3,483,12,2,15,23.85,306.49
4,General Medicine,6,504,5,2,6,10.56,63.95
1,Cardiology,0,911,2,1,5,19.78,49.52
8,Orthopedics,4,689,2,2,10,19.51,56.23
7,General Medicine,5,957,15,1,25,11.0,174.27
9,Orthopedics,0,682,0,0,13,22.34,0.0
2,Cardiology,1,798,7,4,7,25.84,213.5
4,General Medicine,6,941,12,0,18,13.23,165.93
10,Orthopedics,1,535,6,1,21,15.3,98.06
2,Cardiology,2,527,9,2,9,22.88,220.14
9,Orthopedics,3,940,13,2,0,23.0,315.61
10,Orthopedics,0,613,14,4,2,15.53,238.28
3,Cardiology,1,975,7,2,30,14.7,126.75
10,Orthopedics,6,861,9,0,6,11.53,102.68
5,General Medicine,1,941,1,1,27,9.84,13.43
8,Orthopedics,2,826,12,3,16,20.35,264.25
2,Cardiology,1,646,15,4,3,24.04,391.11
8,Orthopedics,4,783,12,0,11,19.3,230.58
8,Orthopedics,5,599,7,1,17,18.23,137.89
2,Cardiology,6,626,3,3,19,27.9,111.43
5,General Medicine,1,513,5,3,13,11.4,66.27
2,Cardiology,3,978,2,2,14,23.42,67.55
3,Cardiology,6,690,12,1,29,13.94,179.82
2,Cardiology,1,650,0,0,27,22.7,0.0
6,General Medicine,4,989,8,2,13,17.05,163.77
6,General Medicine,4,671,2,2,26,20.44,57.86
1,Cardiology,6,770,5,1,23,21.24,117.79
6,General Medicine,6,820,8,2,21,12.84,118.62
4,General Medicine,0,508,10,0,12,12.07,127.44
1,Cardiology,1,539,15,4,30,18.54,306.9
1,Cardiology,1,841,4,1,18,19.33,86.47
3,Cardiology,0,562,10,1,4,16.23,167.37
2,Cardiology,4,973,11,3,12,26.06,322.13
8,Orthopedics,0,793,2,2,22,18.55,53.21
9,Orthopedics,4,634,15,1,10,24.47,371.51
3,Cardiology,0,893,13,1,4,16.74,222.59
6,General Medicine,3,840,14,3,26,13.54,205.6
5,General Medicine,6,579,1,0,6,13.86,19.78
8,Orthopedics,3,521,1,1,26,16.73,28.62
1,Cardiology,6,699,10,0,13,16.72,166.19
6,General Medicine,3,854,7,1,21,18.07,141.88
10,Orthopedics,6,743,12,1,6,14.2,176.95
7,General Medicine,3,832,15,2,26,5.32,84.87
7,General Medicine,6,956,15,4,30,5.41,95.27
4,General Medicine,0,852,12,0,7,13.09,155.68
8,Orthopedics,0,677,9,3,25,17.17,175.85
9,Orthopedics,6,1013,4,2,20,24.0,115.49
10,Orthopedics,1,590,0,0,5,17.34,0.0
7,General Medicine,1,904,7,3,10,9.7,79.13
6,General Medicine,5,608,1,1,3,15.32,20.15
6,General Medicine,4,826,9,2,27,10.68,109.53
2,Cardiology,3,620,14,4,27,28.11,433.18
9,Orthopedics,6,928,1,0,7,28.81,26.93
8,Orthopedics,0,526,15,4,29,17.88,294.92
6,General Medicine,4,892,6,4,26,16.49,122.26
7,General Medicine,5,853,9,1,28,5.23,52.41
9,Orthopedics,1,993,13,0,23,24.28,321.92
4,General Medicine,3,774,5,0,5,12.68,72.86
5,General Medicine,3,526,7,0,24,14.06,102.04
10,Orthopedics,1,739,7,3,9,13.53,116.22
10,Orthopedics,0,618,1,1,22,13.6,26.03
2,Cardiology,1,718,10,3,12,23.17,249.71
8,Orthopedics,1,489,12,3,15,17.0,220.23
3,Cardiology,1,676,13,0,19,13.98,185.14
4,General Medicine,4,589,13,2,20,7.3,99.91
5,General Medicine,6,951,14,1,25,14.39,215.61
10,Orthopedics,0,847,4,4,3,18.04,100.17
9,Orthopedics,5,874,10,2,18,22.46,242.18
3,Cardiology,0,529,7,3,22,12.86,111.69
8,Orthopedics,1,651,8,1,28,17.96,154.84
10,Orthopedics,6,858,2,2,15,16.66,44.05
3,Cardiology,2,563,6,4,8,14.82,108.88
8,Orthopedics,2,801,6,4,9,18.57,130.92
5,General Medicine,3,906,11,3,20,10.11,126.19
8,Orthopedics,2,904,4,2,11,18.5,83.78
5,General Medicine,1,487,11,4,29,11.68,153.73
10,Orthopedics,6,857,9,2,25,17.96,174.36
5,General Medicine,0,1002,14,0,10,13.82,201.47
7,General Medicine,0,753,4,0,8,7.55,34.97
7,General Medicine,1,989,9,3,13,9.47,104.73
2,Cardiology,5,889,1,1,19,26.25,41.02
6,General Medicine,3,902,8,4,1,13.17,121.3
8,Orthopedics,4,1014,1,1,17,20.38,42.67
2,Cardiology,3,1003,10,2,2,26.03,284.09
6,General Medicine,1,857,5,0,11,13.98,76.2
1,Cardiology,0,842,1,0,27,22.53,28.35
1,Cardiology,6,501,1,1,26,18.42,28.28
2,Cardiology,3,506,6,0,27,24.59,147.69
2,Cardiology,0,952,5,2,27,21.97,129.45
4,General Medicine,1,752,5,0,1,11.45,63.42
10,Orthopedics,3,606,13,1,23,13.03,181.16
2,Cardiology,2,648,9,4,11,24.34,245.72
