Room_ID,Hospital_ID,Room_Number,Room_Type,Status,Capacity
RM003494,HOSP000175,414,Consultation Room,Available,1
RM003495,HOSP000175,215,Consultation Room,Occupied,1
RM003496,HOSP000175,316,Consultation Room,Maintenance,1
RM003497,HOSP000175,417,Emergency Room,Maintenance,6
RM003498,HOSP000175,518,ICU,Occupied,1
RM003499,HOSP000175,519,Emergency Room,Maintenance,6
RM003500,HOSP000175,220,General Ward,Occupied,2
RM003501,HOSP000176,101,Consultation Room,Occupied,1
RM003502,HOSP000176,302,Consultation Room,Occupied,1
RM003503,HOSP000176,203,General Ward,Maintenance,6
RM003504,HOSP000176,204,Emergency Room,Available,4
RM003505,HOSP000176,105,ICU,Maintenance,1
RM003506,HOSP000176,306,Consultation Room,Maintenance,1
RM003507,HOSP000176,507,Emergency Room,Maintenance,6
RM003508,HOSP000176,208,ICU,Available,1
RM003509,HOSP000176,109,ICU,Maintenance,1
RM003510,HOSP000176,310,Consultation Room,Maintenance,1
RM003511,HOSP000176,511,General Ward,Available,2
RM003512,HOSP000176,512,Consultation Room,Available,1
RM003513,HOSP000176,213,ICU,Occupied,1
RM003514,HOSP000176,114,Consultation Room,Maintenance,1
RM003515,HOSP000176,315,Consultation Room,Maintenance,1
RM003516,HOSP000176,116,ICU,Available,1
RM003517,HOSP000176,117,Consultation Room,Occupied,1
RM003518,HOSP000176,318,ICU,Maintenance,1
RM003519,HOSP000176,419,General Ward,Occupied,2
RM003520,HOSP000176,520,Consultation Room,Occupied,1
RM003521,HOSP000177,101,ICU,Maintenance,1
RM003522,HOSP000177,502,Emergency Room,Available,6
RM003523,HOSP000177,303,Operation Theater,Available,1
RM003524,HOSP000177,304,ICU,Maintenance,1
RM003525,HOSP000177,105,Emergency Room,Available,6
RM003526,HOSP000177,406,Operation Theater,Maintenance,1
RM003527,HOSP000177,107,Operation Theater,Maintenance,1
RM003528,HOSP000177,408,Consultation Room,Maintenance,1
RM003529,HOSP000177,409,Emergency Room,Maintenance,2
RM003530,HOSP000177,210,Operation Theater,Available,1
RM003531,HOSP000177,111,Operation Theater,Maintenance,1
RM003532,HOSP000177,112,ICU,Available,1
RM003533,HOSP000177,413,Emergency Room,Available,4
RM003534,HOSP000177,314,ICU,Available,1
RM003535,HOSP000177,315,Operation Theater,Maintenance,1
RM003536,HOSP000177,216,Operation Theater,Occupied,1
RM003537,HOSP000177,217,ICU,Available,1
RM003538,HOSP000177,418,General Ward,Maintenance,6
RM003539,HOSP000177,219,General Ward,Maintenance,2
RM003540,HOSP000177,520,Consultation Room,Available,1
RM003541,HOSP000178,101,General Ward,Available,6
RM003542,HOSP000178,102,Consultation Room,Occupied,1
RM003543,HOSP000178,303,ICU,Available,1
RM003544,HOSP000178,404,Consultation Room,Available,1
RM003545,HOSP000178,105,General Ward,Available,6
RM003546,HOSP000178,406,ICU,Maintenance,1
RM003547,HOSP000178,407,Emergency Room,Occupied,6
RM003548,HOSP000178,208,General Ward,Maintenance,4
RM003549,HOSP000178,309,Consultation Room,Maintenance,1
RM003550,HOSP000178,110,ICU,Occupied,1
RM003551,HOSP000178,211,General Ward,Available,2
RM003552,HOSP000178,112,ICU,Available,1
RM003553,HOSP000178,113,Emergency Room,Maintenance,6
RM003554,HOSP000178,414,Consultation Room,Available,1
RM003555,HOSP000178,515,Consultation Room,Occupied,1
RM003556,HOSP000178,516,General Ward,Occupied,4
RM003557,HOSP000178,117,Emergency Room,Available,2
RM003558,HOSP000178,218,General Ward,Available,2
RM003559,HOSP000178,119,ICU,Maintenance,1
RM003560,HOSP000178,120,ICU,Occupied,1
RM003561,HOSP000179,201,Emergency Room,Available,6
RM003562,HOSP000179,302,ICU,Maintenance,1
RM003563,HOSP000179,103,ICU,Maintenance,1
RM003564,HOSP000179,304,General Ward,Available,6
RM003565,HOSP000179,305,Consultation Room,Available,1
RM003566,HOSP000179,306,General Ward,Occupied,4
RM003567,HOSP000179,507,Operation Theater,Maintenance,1
RM003568,HOSP000179,408,Emergency Room,Available,4
RM003569,HOSP000179,309,Consultation Room,Occupied,1
RM003570,HOSP000179,310,General Ward,Occupied,6
RM003571,HOSP000179,511,Emergency Room,Maintenance,4
RM003572,HOSP000179,412,ICU,Available,1
RM003573,HOSP000179,113,ICU,Occupied,1
RM003574,HOSP000179,514,General Ward,Available,2
RM003575,HOSP000179,215,ICU,Available,1
RM003576,HOSP000179,116,Consultation Room,Occupied,1
RM003577,HOSP000179,317,ICU,Maintenance,1
RM003578,HOSP000179,218,ICU,Available,1
RM003579,HOSP000179,519,Emergency Room,Occupied,6
RM003580,HOSP000179,520,General Ward,Maintenance,6
RM003581,HOSP000180,401,Consultation Room,Maintenance,1
RM003582,HOSP000180,302,Consultation Room,Maintenance,1
RM003583,HOSP000180,503,Operation Theater,Maintenance,1
RM003584,HOSP000180,204,ICU,Maintenance,1
RM003585,HOSP000180,105,Emergency Room,Available,6
RM003586,HOSP000180,506,General Ward,Available,2
RM003587,HOSP000180,107,Emergency Room,Maintenance,6
RM003588,HOSP000180,208,Emergency Room,Occupied,4
RM003589,HOSP000180,109,Operation Theater,Available,1
RM003590,HOSP000180,310,Consultation Room,Occupied,1
RM003591,HOSP000180,411,Operation Theater,Available,1
RM003592,HOSP000180,412,ICU,Available,1
RM003593,HOSP000180,313,Consultation Room,Occupied,1
RM003594,HOSP000180,314,General Ward,Available,6
RM003595,HOSP000180,115,Consultation Room,Maintenance,1
RM003596,HOSP000180,116,General Ward,Maintenance,4
RM003597,HOSP000180,217,Operation Theater,Maintenance,1
RM003598,HOSP000180,218,Emergency Room,Maintenance,2
RM003599,HOSP000180,219,Operation Theater,Occupied,1
RM003600,HOSP000180,520,General Ward,Maintenance,6
RM003601,HOSP000181,401,Consultation Room,Maintenance,1
RM003602,HOSP000181,102,Consultation Room,Available,1
RM003603,HOSP000181,403,ICU,Maintenance,1
RM003604,HOSP000181,304,Consultation Room,Maintenance,1
RM003605,HOSP000181,205,ICU,Available,1
RM003606,HOSP000181,106,General Ward,Maintenance,4
RM003607,HOSP000181,307,Consultation Room,Available,1
RM003608,HOSP000181,408,Consultation Room,Maintenance,1
RM003609,HOSP000181,409,Operation Theater,Occupied,1
RM003610,HOSP000181,510,ICU,Available,1
RM003611,HOSP000181,311,General Ward,Available,4
RM003612,HOSP000181,312,Emergency Room,Occupied,6
RM003613,HOSP000181,213,Emergency Room,Occupied,2
RM003614,HOSP000181,414,ICU,Maintenance,1
RM003615,HOSP000181,215,Emergency Room,Maintenance,6
RM003616,HOSP000181,216,Emergency Room,Maintenance,2
RM003617,HOSP000181,317,ICU,Maintenance,1
RM003618,HOSP000181,518,Operation Theater,Available,1
RM003619,HOSP000181,419,General Ward,Available,4
RM003620,HOSP000181,520,ICU,Occupied,1
RM003621,HOSP000182,401,Consultation Room,Available,1
RM003622,HOSP000182,102,Consultation Room,Available,1
RM003623,HOSP000182,403,Consultation Room,Maintenance,1
RM003624,HOSP000182,404,General Ward,Maintenance,4
RM003625,HOSP000182,205,Consultation Room,Available,1
RM003626,HOSP000182,506,General Ward,Occupied,2
RM003627,HOSP000182,507,Emergency Room,Maintenance,2
RM003628,HOSP000182,508,Consultation Room,Maintenance,1
RM003629,HOSP000182,109,General Ward,Available,6
RM003630,HOSP000182,110,Operation Theater,Available,1
RM003631,HOSP000182,111,ICU,Maintenance,1
RM003632,HOSP000182,512,General Ward,Available,4
RM003633,HOSP000182,113,Consultation Room,Occupied,1
RM003634,HOSP000182,214,ICU,Occupied,1
RM003635,HOSP000182,515,Operation Theater,Occupied,1
RM003636,HOSP000182,416,Consultation Room,Occupied,1
RM003637,HOSP000182,117,ICU,Maintenance,1
RM003638,HOSP000182,218,Operation Theater,Available,1
RM003639,HOSP000182,219,Operation Theater,Occupied,1
RM003640,HOSP000182,320,ICU,Occupied,1
RM003641,HOSP000183,401,ICU,Maintenance,1
RM003642,HOSP000183,302,Operation Theater,Occupied,1
RM003643,HOSP000183,303,Consultation Room,Available,1
RM003644,HOSP000183,404,Consultation Room,Maintenance,1
RM003645,HOSP000183,105,Operation Theater,Maintenance,1
RM003646,HOSP000183,406,Operation Theater,Maintenance,1
RM003647,HOSP000183,207,Consultation Room,Occupied,1
RM003648,HOSP000183,308,Emergency Room,Maintenance,2
RM003649,HOSP000183,409,Emergency Room,Available,4
RM003650,HOSP000183,310,Emergency Room,Maintenance,2
RM003651,HOSP000183,511,Operation Theater,Maintenance,1
RM003652,HOSP000183,312,ICU,Occupied,1
RM003653,HOSP000183,313,Operation Theater,Occupied,1
RM003654,HOSP000183,214,ICU,Available,1
RM003655,HOSP000183,415,ICU,Occupied,1
RM003656,HOSP000183,216,Emergency Room,Occupied,2
RM003657,HOSP000183,217,ICU,Occupied,1
RM003658,HOSP000183,218,ICU,Available,1
RM003659,HOSP000183,219,Emergency Room,Occupied,6
RM003660,HOSP000183,120,Operation Theater,Available,1
RM003661,HOSP000184,301,Operation Theater,Available,1
RM003662,HOSP000184,202,General Ward,Available,6
RM003663,HOSP000184,303,Operation Theater,Occupied,1
RM003664,HOSP000184,304,Consultation Room,Available,1
RM003665,HOSP000184,505,ICU,Occupied,1
RM003666,HOSP000184,406,Emergency Room,Maintenance,4
RM003667,HOSP000184,307,Consultation Room,Available,1
RM003668,HOSP000184,408,Consultation Room,Maintenance,1
RM003669,HOSP000184,509,Emergency Room,Occupied,4
RM003670,HOSP000184,510,General Ward,Occupied,4
RM003671,HOSP000184,211,Emergency Room,Maintenance,6
RM003672,HOSP000184,112,Consultation Room,Maintenance,1
RM003673,HOSP000184,313,Operation Theater,Available,1
RM003674,HOSP000184,514,General Ward,Maintenance,2
RM003675,HOSP000184,515,ICU,Maintenance,1
RM003676,HOSP000184,516,General Ward,Available,4
RM003677,HOSP000184,417,Consultation Room,Maintenance,1
RM003678,HOSP000184,418,Operation Theater,Occupied,1
RM003679,HOSP000184,419,Emergency Room,Maintenance,2
RM003680,HOSP000184,420,Emergency Room,Maintenance,6
RM003681,HOSP000185,201,ICU,Available,1
RM003682,HOSP000185,202,Emergency Room,Available,4
RM003683,HOSP000185,503,ICU,Maintenance,1
RM003684,HOSP000185,304,ICU,Available,1
RM003685,HOSP000185,405,General Ward,Available,2
RM003686,HOSP000185,506,ICU,Maintenance,1
RM003687,HOSP000185,407,ICU,Occupied,1
RM003688,HOSP000185,208,Operation Theater,Maintenance,1
RM003689,HOSP000185,409,Operation Theater,Available,1
RM003690,HOSP000185,410,Operation Theater,Maintenance,1
RM003691,HOSP000185,211,Emergency Room,Occupied,6
RM003692,HOSP000185,412,Emergency Room,Occupied,2
RM003693,HOSP000185,113,ICU,Maintenance,1
RM003694,HOSP000185,414,ICU,Maintenance,1
RM003695,HOSP000185,215,General Ward,Available,6
RM003696,HOSP000185,116,Consultation Room,Occupied,1
RM003697,HOSP000185,517,Operation Theater,Occupied,1
RM003698,HOSP000185,218,ICU,Occupied,1
RM003699,HOSP000185,319,ICU,Available,1
RM003700,HOSP000185,520,Consultation Room,Maintenance,1
RM003701,HOSP000186,301,General Ward,Available,6
RM003702,HOSP000186,302,ICU,Available,1
RM003703,HOSP000186,303,Emergency Room,Maintenance,2
RM003704,HOSP000186,204,Operation Theater,Maintenance,1
RM003705,HOSP000186,505,Emergency Room,Available,2
RM003706,HOSP000186,106,General Ward,Maintenance,2
RM003707,HOSP000186,507,Consultation Room,Available,1
RM003708,HOSP000186,208,Emergency Room,Maintenance,6
RM003709,HOSP000186,309,Operation Theater,Maintenance,1
RM003710,HOSP000186,110,Consultation Room,Occupied,1
RM003711,HOSP000186,111,General Ward,Occupied,6
RM003712,HOSP000186,112,Operation Theater,Available,1
RM003713,HOSP000186,213,Operation Theater,Available,1
RM003714,HOSP000186,514,Operation Theater,Maintenance,1
RM003715,HOSP000186,115,Consultation Room,Maintenance,1
RM003716,HOSP000186,416,ICU,Occupied,1
RM003717,HOSP000186,417,Emergency Room,Available,6
RM003718,HOSP000186,518,ICU,Maintenance,1
RM003719,HOSP000186,419,Operation Theater,Available,1
RM003720,HOSP000186,420,Emergency Room,Occupied,6
RM003721,HOSP000187,401,Operation Theater,Occupied,1
RM003722,HOSP000187,502,ICU,Maintenance,1
RM003723,HOSP000187,503,General Ward,Available,6
RM003724,HOSP000187,304,General Ward,Available,2
RM003725,HOSP000187,305,Emergency Room,Available,2
RM003726,HOSP000187,506,General Ward,Occupied,4
RM003727,HOSP000187,407,Emergency Room,Maintenance,2
RM003728,HOSP000187,108,Emergency Room,Occupied,6
RM003729,HOSP000187,509,Consultation Room,Maintenance,1
RM003730,HOSP000187,510,ICU,Occupied,1
RM003731,HOSP000187,211,General Ward,Occupied,4
RM003732,HOSP000187,512,ICU,Maintenance,1
RM003733,HOSP000187,313,General Ward,Occupied,4
RM003734,HOSP000187,414,ICU,Occupied,1
RM003735,HOSP000187,515,General Ward,Maintenance,4
RM003736,HOSP000187,216,Emergency Room,Maintenance,4
RM003737,HOSP000187,317,General Ward,Available,6
RM003738,HOSP000187,118,Emergency Room,Occupied,2
RM003739,HOSP000187,219,Operation Theater,Available,1
RM003740,HOSP000187,120,Consultation Room,Maintenance,1
RM003741,HOSP000188,201,Consultation Room,Occupied,1
RM003742,HOSP000188,202,ICU,Available,1
RM003743,HOSP000188,303,Operation Theater,Available,1
RM003744,HOSP000188,504,Emergency Room,Occupied,4
RM003745,HOSP000188,405,ICU,Occupied,1
RM003746,HOSP000188,206,ICU,Available,1
RM003747,HOSP000188,507,Operation Theater,Maintenance,1
RM003748,HOSP000188,208,Consultation Room,Occupied,1
RM003749,HOSP000188,409,Operation Theater,Available,1
RM003750,HOSP000188,410,General Ward,Available,6
RM003751,HOSP000188,511,Consultation Room,Available,1
RM003752,HOSP000188,512,General Ward,Maintenance,6
RM003753,HOSP000188,413,Emergency Room,Maintenance,4
RM003754,HOSP000188,514,ICU,Occupied,1
RM003755,HOSP000188,115,ICU,Maintenance,1
RM003756,HOSP000188,216,Consultation Room,Available,1
RM003757,HOSP000188,417,ICU,Available,1
RM003758,HOSP000188,218,General Ward,Occupied,6
RM003759,HOSP000188,119,General Ward,Maintenance,6
RM003760,HOSP000188,520,Operation Theater,Available,1
RM003761,HOSP000189,101,Operation Theater,Occupied,1
RM003762,HOSP000189,302,General Ward,Maintenance,6
RM003763,HOSP000189,203,Emergency Room,Occupied,6
RM003764,HOSP000189,504,Operation Theater,Maintenance,1
RM003765,HOSP000189,405,ICU,Occupied,1
RM003766,HOSP000189,206,Consultation Room,Occupied,1
RM003767,HOSP000189,307,Operation Theater,Available,1
RM003768,HOSP000189,308,Consultation Room,Maintenance,1
RM003769,HOSP000189,109,Consultation Room,Occupied,1
RM003770,HOSP000189,510,Operation Theater,Available,1
RM003771,HOSP000189,311,ICU,Occupied,1
RM003772,HOSP000189,412,Emergency Room,Occupied,2
RM003773,HOSP000189,413,General Ward,Occupied,2
RM003774,HOSP000189,314,Emergency Room,Available,6
RM003775,HOSP000189,315,ICU,Maintenance,1
RM003776,HOSP000189,216,Consultation Room,Maintenance,1
RM003777,HOSP000189,117,General Ward,Maintenance,6
RM003778,HOSP000189,418,ICU,Occupied,1
RM003779,HOSP000189,119,Consultation Room,Occupied,1
RM003780,HOSP000189,520,General Ward,Maintenance,2
RM003781,HOSP000190,201,General Ward,Maintenance,4
RM003782,HOSP000190,402,Emergency Room,Available,4
RM003783,HOSP000190,103,General Ward,Maintenance,6
RM003784,HOSP000190,504,Emergency Room,Occupied,4
RM003785,HOSP000190,105,Emergency Room,Occupied,4
RM003786,HOSP000190,206,Emergency Room,Maintenance,6
RM003787,HOSP000190,207,Operation Theater,Available,1
RM003788,HOSP000190,508,General Ward,Occupied,6
RM003789,HOSP000190,109,General Ward,Maintenance,6
RM003790,HOSP000190,210,Operation Theater,Maintenance,1
RM003791,HOSP000190,211,ICU,Maintenance,1
RM003792,HOSP000190,512,Operation Theater,Available,1
RM003793,HOSP000190,213,General Ward,Occupied,6
RM003794,HOSP000190,214,General Ward,Occupied,2
RM003795,HOSP000190,415,Operation Theater,Occupied,1
RM003796,HOSP000190,116,ICU,Maintenance,1
RM003797,HOSP000190,517,General Ward,Maintenance,4
RM003798,HOSP000190,518,Operation Theater,Occupied,1
RM003799,HOSP000190,519,Emergency Room,Occupied,6
RM003800,HOSP000190,320,Consultation Room,Available,1
RM003801,HOSP000191,201,Emergency Room,Occupied,6
RM003802,HOSP000191,302,ICU,Available,1
RM003803,HOSP000191,503,Operation Theater,Available,1
RM003804,HOSP000191,404,Consultation Room,Occupied,1
RM003805,HOSP000191,505,ICU,Available,1
RM003806,HOSP000191,406,ICU,Maintenance,1
RM003807,HOSP000191,107,Consultation Room,Available,1
RM003808,HOSP000191,408,General Ward,Occupied,6
RM003809,HOSP000191,209,Consultation Room,Maintenance,1
RM003810,HOSP000191,510,ICU,Available,1
RM003811,HOSP000191,511,Emergency Room,Occupied,4
RM003812,HOSP000191,112,Consultation Room,Maintenance,1
RM003813,HOSP000191,513,General Ward,Available,2
RM003814,HOSP000191,114,ICU,Available,1
RM003815,HOSP000191,315,Emergency Room,Occupied,6
RM003816,HOSP000191,416,General Ward,Available,4
RM003817,HOSP000191,117,Operation Theater,Available,1
RM003818,HOSP000191,418,Consultation Room,Maintenance,1
RM003819,HOSP000191,419,Consultation Room,Maintenance,1
RM003820,HOSP000191,220,Emergency Room,Maintenance,2
RM003821,HOSP000192,401,Consultation Room,Available,1
RM003822,HOSP000192,402,Operation Theater,Available,1
RM003823,HOSP000192,303,General Ward,Available,4
RM003824,HOSP000192,404,Consultation Room,Occupied,1
RM003825,HOSP000192,305,Operation Theater,Occupied,1
RM003826,HOSP000192,406,ICU,Occupied,1
RM003827,HOSP000192,507,Operation Theater,Occupied,1
RM003828,HOSP000192,508,General Ward,Occupied,4
RM003829,HOSP000192,309,Emergency Room,Maintenance,6
RM003830,HOSP000192,410,Consultation Room,Available,1
RM003831,HOSP000192,511,General Ward,Maintenance,2
RM003832,HOSP000192,312,Emergency Room,Available,6
RM003833,HOSP000192,213,General Ward,Occupied,6
RM003834,HOSP000192,514,Emergency Room,Maintenance,6
RM003835,HOSP000192,415,ICU,Maintenance,1
RM003836,HOSP000192,416,Operation Theater,Maintenance,1
RM003837,HOSP000192,117,General Ward,Maintenance,6
RM003838,HOSP000192,418,Emergency Room,Occupied,6
RM003839,HOSP000192,519,ICU,Available,1
RM003840,HOSP000192,320,Emergency Room,Occupied,6
RM003841,HOSP000193,501,Operation Theater,Maintenance,1
RM003842,HOSP000193,302,Consultation Room,Maintenance,1
RM003843,HOSP000193,203,General Ward,Available,2
RM003844,HOSP000193,504,Emergency Room,Occupied,6
RM003845,HOSP000193,305,ICU,Available,1
RM003846,HOSP000193,206,General Ward,Maintenance,2
RM003847,HOSP000193,207,Operation Theater,Available,1
RM003848,HOSP000193,408,Emergency Room,Available,2
RM003849,HOSP000193,409,General Ward,Maintenance,4
RM003850,HOSP000193,310,ICU,Occupied,1
RM003851,HOSP000193,311,ICU,Maintenance,1
RM003852,HOSP000193,112,Operation Theater,Available,1
RM003853,HOSP000193,413,ICU,Available,1
RM003854,HOSP000193,314,Consultation Room,Available,1
RM003855,HOSP000193,515,General Ward,Occupied,4
RM003856,HOSP000193,216,General Ward,Maintenance,4
RM003857,HOSP000193,517,Operation Theater,Occupied,1
RM003858,HOSP000193,418,Consultation Room,Maintenance,1
RM003859,HOSP000193,119,Emergency Room,Available,4
RM003860,HOSP000193,520,ICU,Occupied,1
RM003861,HOSP000194,101,Emergency Room,Available,6
RM003862,HOSP000194,202,ICU,Available,1
RM003863,HOSP000194,503,ICU,Maintenance,1
RM003864,HOSP000194,504,ICU,Maintenance,1
RM003865,HOSP000194,205,Operation Theater,Available,1
RM003866,HOSP000194,206,General Ward,Available,2
RM003867,HOSP000194,507,Emergency Room,Available,6
RM003868,HOSP000194,108,Consultation Room,Occupied,1
RM003869,HOSP000194,509,Operation Theater,Maintenance,1
RM003870,HOSP000194,510,General Ward,Available,2
RM003871,HOSP000194,211,ICU,Maintenance,1
RM003872,HOSP000194,212,Consultation Room,Occupied,1
RM003873,HOSP000194,513,Operation Theater,Available,1
